[2016-06-28 13:16:39,042] DEBUG    PluginManager Loading plugin: CryptMessage
[2016-06-28 13:16:39,525] DEBUG    Site:1CQTfY..6AXf Http tracker http://tracker.aletorrenty.pl:2710/announce?uploaded=0&downloaded=0&numwant=30&compact=1&event=started&peer_id=-ZN0036-PJ9tuF2gkGGa&port=0&info_hash=m%07S%40%9C%1A%C7F%2F%2A%02%F5%C7%DD%D7%16%93%21%E8.&left=0 error: [Errno 104] Connection reset by peer
[2016-06-28 13:16:40,379] DEBUG    FileServer Removing Conn# 1 boot.zeronet.io [v2]...
[2016-06-28 13:16:40,425] INFO     FileServer Checking port 15441 using portchecker.co...
[2016-06-28 13:16:40,869] INFO     FileServer [BAD :(] Port closed: Port 15441 is closed.
[2016-06-28 13:16:40,869] INFO     FileServer Trying to open port using UpnpPunch...
[2016-06-28 13:16:40,871] DEBUG    - Found local ips: ['192.168.1.12']
[2016-06-28 13:16:40,871] DEBUG    - Trying using local ip: 192.168.1.12
[2016-06-28 13:16:45,875] DEBUG    - UDP SSDP M-SEARCH send error using ip 192.168.1.12: timed out
[2016-06-28 13:16:45,875] DEBUG    - No IGD response
[2016-06-28 13:16:45,875] DEBUG    - Trying using local ip: 192.168.1.12
[2016-06-28 13:16:47,729] DEBUG    - UserManager added 1 users
[2016-06-28 13:16:48,606] DEBUG    Site:1CQTfY..6AXf Announced types [] in mode startup to 5 trackers in 9.182s, errors: ['udp://tracker.leechers-paradise.org:6969', 'http://tracker.aletorrenty.pl:2710/announce'], slow: []
[2016-06-28 13:16:48,608] DEBUG    Site:1CQTfY..6AXf Try to get listModifications from peers: [<Peer:62.101.36.14>] since: 1467025966.78
[2016-06-28 13:16:48,608] DEBUG    FileServer Conn# 2 62.101.36.14 [?] > Connecting...
[2016-06-28 13:16:48,611] DEBUG    FileServer 62.101.36.14 Connect error: error: [Errno 111] Connection refused in ConnectionServer.py line 139 > Connection.py line 95 > socket.py line 342
[2016-06-28 13:16:48,611] DEBUG    FileServer Removing Conn# 2 62.101.36.14 [?]...
[2016-06-28 13:16:48,712] DEBUG    Site:1CQTfY..6AXf Queried listModifications from: []
[2016-06-28 13:16:48,716] DEBUG    Site:1CQTfY..6AXf [CHANGED] js/shift/hub.balances.js
[2016-06-28 13:16:48,719] DEBUG    Site:1CQTfY..6AXf Checked files in 0.01s... Found bad files: 0, Quick:True
[2016-06-28 13:16:50,877] DEBUG    - UDP SSDP M-SEARCH send error using ip 192.168.1.12: timed out
[2016-06-28 13:16:50,877] DEBUG    - No IGD response
[2016-06-28 13:16:50,877] DEBUG    - Trying using local ip: 192.168.1.12
[2016-06-28 13:16:51,607] DEBUG    Site:1CQTfY..6AXf Small number of peers detected...query all of peers using pex
[2016-06-28 13:16:51,607] DEBUG    FileServer Conn# 3 62.101.36.14 [?] > Connecting...
[2016-06-28 13:16:51,611] DEBUG    FileServer 62.101.36.14 Connect error: error: [Errno 111] Connection refused in ConnectionServer.py line 139 > Connection.py line 95 > socket.py line 342
[2016-06-28 13:16:51,611] DEBUG    FileServer Removing Conn# 3 62.101.36.14 [?]...
[2016-06-28 13:16:51,611] DEBUG    Site:1CQTfY..6AXf Queried pex from 0 peers got 0 new peers.
[2016-06-28 13:16:51,916] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:16:51] "POST / HTTP/1.1" 200 186 2.001083
[2016-06-28 13:16:55,878] DEBUG    - UDP SSDP M-SEARCH send error using ip 192.168.1.12: timed out
[2016-06-28 13:16:55,879] DEBUG    - No IGD response
[2016-06-28 13:16:55,879] INFO     FileServer Checking port 15441 using portchecker.co...
[2016-06-28 13:16:56,342] INFO     FileServer [BAD :(] Port closed: Port 15441 is closed.
[2016-06-28 13:16:56,343] INFO     FileServer Checking port 15441 using canyouseeme.org...
[2016-06-28 13:16:56,733] INFO     FileServer [BAD :(] Port closed: Error: I could not see your service on 62.101.36.14 on port (15441) Reason: Connection refused
[2016-06-28 13:16:56,734] INFO     FileServer Upnp mapping failed :( Please forward port 15441 on your router to your ipaddress
[2016-06-28 13:17:06,916] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:06] "POST / HTTP/1.1" 200 186 2.001704
[2016-06-28 13:17:21,919] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:21] "POST / HTTP/1.1" 200 186 2.002243
[2016-06-28 13:17:36,918] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:36] "POST / HTTP/1.1" 200 186 2.002074
[2016-06-28 13:17:38,058] INFO     Site:1CQTfY..6AXf Opening site data directory: data/1CQTfYmebR1bP75PCUata417NffWyL6AXf/...
[2016-06-28 13:17:38,060] INFO     Site:1CQTfY..6AXf - home.html (SHA512: 72307b2915a53844d239aa30a88477d1f82038ee7669c7557f7d635d6bea9541)
[2016-06-28 13:17:38,060] INFO     Site:1CQTfY..6AXf - [SKIPPED] content.json
[2016-06-28 13:17:38,060] INFO     Site:1CQTfY..6AXf - index.html (SHA512: 3c63065b9c274d58f5965ea9eaad9695ac95758e302a1feb37a057583d9c654c)
[2016-06-28 13:17:38,060] INFO     Site:1CQTfY..6AXf - contacts.html (SHA512: b1eab5f10aec4c1280b913d04d1912547ab121adc628b74f7078acd1d1bd875d)
[2016-06-28 13:17:38,061] INFO     Site:1CQTfY..6AXf - css/animate.min.css (SHA512: fd6ae650673343fd6e691d3f2af1e7ef8eb01558c50ad161950ee459541d4736)
[2016-06-28 13:17:38,061] INFO     Site:1CQTfY..6AXf - css/odometer-theme-default.css (SHA512: b095a531ea63613d2a06fad0f55097e9774d38975a1893446ecf08754e579ee5)
[2016-06-28 13:17:38,062] INFO     Site:1CQTfY..6AXf - css/custom.css (SHA512: 5fbddb6c048d2a1cbf010a8df010a0458e137b9e6a29bdddb0a859e298300045)
[2016-06-28 13:17:38,062] INFO     Site:1CQTfY..6AXf - css/bootstrap.min.css (SHA512: 2fb945eed8476b5aaec35b6000be386ee7c4f1222dd6cea7beaacafd60e264bf)
[2016-06-28 13:17:38,062] INFO     Site:1CQTfY..6AXf - css/icheck/flat/grey.png (SHA512: 2381d4a8fccc0ea48a524b5e3f20516c9729f6061135ec2ad74ff274337690f4)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/pink@2x.png (SHA512: 06fafedfe263d3a6ff8fbcd796b3d37e914144ee698bc1b70f51a3ad27e21395)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/flat.png (SHA512: 38f24b282b08cbbe4c5b22f737d26c4c059ca92e085d10fe96901d63cf353e3c)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/green.png (SHA512: ca38e77dd58a0ecc94bffa0eab42166824abc0c7a5d123f3de53d03f27a7e14d)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/red@2x.png (SHA512: 61d8e91a2c2081cc23b7a3655421f8a9b0a798cffd6a504e4f951b038fa99ce6)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/green.css (SHA512: c27b85f2d0d471547b4304f8d61f4c5c517e0fb688062d157abee6640d58c169)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/blue@2x.png (SHA512: 0402644c2cd7134843edb62e327ed082367fb84d131e1461016d69a742b0cbc8)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/grey@2x.png (SHA512: 63a59352fd60cd370af829b8a478966074e4bcda4d608c96955efe2fc3f385a4)
[2016-06-28 13:17:38,063] INFO     Site:1CQTfY..6AXf - css/icheck/flat/orange.css (SHA512: 144526f261eae863e737852a272bc503c8b2f13f815b13c317ebec536f7988ec)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/purple.png (SHA512: d96e03c3635cda69519911c8ede018b89b4d349ba37ebb304f6d240aaf837c22)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/purple@2x.png (SHA512: a0b47a193e74908686a83f6f0f23099b4caed251335e8b6d01e9127c96218574)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/red.css (SHA512: 0bf3b617d26b9a073ed248bf8f37f84d0b351198f167ec9ec472339d50f81c55)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/grey.css (SHA512: 20515c04336dea415f042a5f5dc64082fa92be4e39967bace8e43de42e4e1671)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/yellow@2x.png (SHA512: bcb80b8afdadf47c32583574a162da11e5f026d24457e56b629498eb26fd77e4)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/pink.css (SHA512: fd2e32d0203b1e77e0df15001b577ac5997d9dee455413f8e59886362b4d2b44)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/yellow.css (SHA512: f1e368bd85dabf4fa373a3095b352d19d1c41c668f8b56f0003fa40f0eba568c)
[2016-06-28 13:17:38,064] INFO     Site:1CQTfY..6AXf - css/icheck/flat/blue.png (SHA512: b8207bcde197b823d1c6c8066afbe32f34e12b457f350d88c6851e169fe1788f)
[2016-06-28 13:17:38,065] INFO     Site:1CQTfY..6AXf - css/icheck/flat/flat@2x.png (SHA512: 1ede09bdbec35a6fc3e75a1cd1c4321955def817aa4a219ba30e48068664e221)
[2016-06-28 13:17:38,065] INFO     Site:1CQTfY..6AXf - css/icheck/flat/Thumbs.db (SHA512: 61757fad9ca3e42e6ec98c22089705ec81d5164b593b19ff2092fc9ce323d469)
[2016-06-28 13:17:38,065] INFO     Site:1CQTfY..6AXf - css/icheck/flat/yellow.png (SHA512: 1bbfabf74cdae20b339544d72bfb59b76bd8a8c3d998b6d70e31f2517eb77510)
[2016-06-28 13:17:38,065] INFO     Site:1CQTfY..6AXf - css/icheck/flat/aero.css (SHA512: 62bd63540e56d8d70c30746eec8fb3b08c0e944277afa3d458dbb13c37c204ec)
[2016-06-28 13:17:38,065] INFO     Site:1CQTfY..6AXf - css/icheck/flat/green@2x.png (SHA512: 08325d5e39c82125f55ab8c6f58ae1c1b8dc2fc975af737c01db20a5abf86164)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/aero@2x.png (SHA512: eadedc2968a8e872764d9e0aa1b475931054963a3627ed5da01f1d927d013247)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/aero.png (SHA512: e535a494e84d49682e73c9473730c59e0e9abd0063d003ca3e915b53156af9e0)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/blue.css (SHA512: 298ea327819685c033224b30e47ef5c6ef000b32169b3148a5876c927857e1eb)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/_all.css (SHA512: c72d317f0fc1a450e6b6d61b746704b9b4415427de4dc88f0cab58edb0667eff)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/orange.png (SHA512: 500d7c79db4afddc9faae095353d0ca07badcb6d58ab57ad7ea637684d253fdd)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/flat.css (SHA512: 277c34683acc1f83b746eec5cb9f79816c5a358d8edda2e59aa108754b21072e)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/pink.png (SHA512: 55a6c63fc9dca3d1df8b33844832a77649affa7e550919e2fa2de4ccc0aa78a1)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/orange@2x.png (SHA512: c7793a6ea45788132d941bb52dd3dc49db59e21d96fab219cf95d84b3e60206c)
[2016-06-28 13:17:38,066] INFO     Site:1CQTfY..6AXf - css/icheck/flat/purple.css (SHA512: b5b3bfefacafb12de62cd591622ef83f90e72e6c5c49f58eb3b214494634745f)
[2016-06-28 13:17:38,067] INFO     Site:1CQTfY..6AXf - css/icheck/flat/red.png (SHA512: 0bebcaef4226c0d50393047928cb96a3b044bff39d6a1c9842faab9cd6c75814)
[2016-06-28 13:17:38,067] INFO     Site:1CQTfY..6AXf - js/bootstrap.min.js (SHA512: d9ef2aab411371f5912381c9073422037528c8593ab5b3721bea926880592f25)
[2016-06-28 13:17:38,068] INFO     Site:1CQTfY..6AXf - js/jquery-2.2.4.js (SHA512: 38ab8bda4a62f337de5dca925e719b2fab4a73d2715a6a69258e263929f512c9)
[2016-06-28 13:17:38,068] INFO     Site:1CQTfY..6AXf - js/custom.js (SHA512: 982725ab3a97a21099db229866fbd3bfc59fe806000ab45d1b1818e725fd41b1)
[2016-06-28 13:17:38,068] INFO     Site:1CQTfY..6AXf - js/zero.js (SHA512: 4631a8357115146636e37a035abb9ec39d736ac52ff40fdc025e31b9c78d1e14)
[2016-06-28 13:17:38,068] INFO     Site:1CQTfY..6AXf - js/odometer.js (SHA512: bf7f6b62654629ab96940fef3e6dec49c6763f6ec2acf2e3259acbe68bd07f5a)
[2016-06-28 13:17:38,069] INFO     Site:1CQTfY..6AXf - js/datatables/buttons.bootstrap.min.js (SHA512: 619682d99758da78101953e657a1e692c31ebbcd2df74e3dffa25aaf409e76b8)
[2016-06-28 13:17:38,069] INFO     Site:1CQTfY..6AXf - js/datatables/jquery.dataTables.min.js (SHA512: a5151794d57d975a11e3f2498671ac9737edb5591e681512238812af0972429f)
[2016-06-28 13:17:38,069] INFO     Site:1CQTfY..6AXf - js/datatables/dataTables.scroller.min.js (SHA512: 738492b6c9d6cf074384bdac006bad43127aedf1e6a52f7ce2398d8f0348df39)
[2016-06-28 13:17:38,069] INFO     Site:1CQTfY..6AXf - js/datatables/jquery.dataTables.min.css (SHA512: ba7137d94c1601ce68360f87b567edcab7cbec721ce0bf3e58704db2aeae74dc)
[2016-06-28 13:17:38,069] INFO     Site:1CQTfY..6AXf - js/datatables/dataTables.responsive.min.js (SHA512: 6c0f8547ad5810186a3c50e7aec41da84dc9dab75a9ec389436f26abf754415d)
[2016-06-28 13:17:38,071] INFO     Site:1CQTfY..6AXf - js/datatables/pdfmake.min.js (SHA512: 79d4c58480a037c145e87ef4b4ac9c6ebd35c5dbbadd4abcdb9f7a7295e819df)
[2016-06-28 13:17:38,071] INFO     Site:1CQTfY..6AXf - js/datatables/dataTables.buttons.min.js (SHA512: 7e9462ca0a384da60d4f35648d0f1d7f72c8bf405a2860e561a2dcd9395f267c)
[2016-06-28 13:17:38,073] INFO     Site:1CQTfY..6AXf - js/datatables/vfs_fonts.js (SHA512: f328eaac8ff685f947027346f9acecfbdbd3fa322c515314260b3801fd95ddbb)
[2016-06-28 13:17:38,073] INFO     Site:1CQTfY..6AXf - js/datatables/dataTables.fixedHeader.min.js (SHA512: a3d885d74dc67417ca66e57451f3cd95efd7892e752e84d54a52fa9867fae275)
[2016-06-28 13:17:38,073] INFO     Site:1CQTfY..6AXf - js/datatables/buttons.html5.min.js (SHA512: b8bec07fe86a1d8b628818c810c092ebb258c4d6146795877416c4a11d968fc7)
[2016-06-28 13:17:38,074] INFO     Site:1CQTfY..6AXf - js/datatables/responsive.bootstrap.min.css (SHA512: cca8a352a71b5fdd30c88c99a5b7d7560f7d35f424e6c3a9d5e5f7b547bb17e2)
[2016-06-28 13:17:38,074] INFO     Site:1CQTfY..6AXf - js/datatables/scroller.bootstrap.min.css (SHA512: 7aa7dd070999d2a8adf7cec5f01e2b45e6fa8feb45828ae3cd9ba24a5751d884)
[2016-06-28 13:17:38,074] INFO     Site:1CQTfY..6AXf - js/datatables/dataTables.bootstrap.js (SHA512: 55847d644b3ece8be8c250a866debc6913178ffef2a110a8b1f9b77bcdc8457b)
[2016-06-28 13:17:38,074] INFO     Site:1CQTfY..6AXf - js/datatables/responsive.bootstrap.min.js (SHA512: 9d1939f49e20e015ead20b3c9a7bef68cbb320d25e5e382537b82ad2f8462b32)
[2016-06-28 13:17:38,074] INFO     Site:1CQTfY..6AXf - js/datatables/jszip.min.js (SHA512: e2c89c3d5cd8a324228fe43ef777e571f32321ad9b8272be92af7c06b547af41)
[2016-06-28 13:17:38,075] INFO     Site:1CQTfY..6AXf - js/datatables/dataTables.keyTable.min.js (SHA512: 5a6b02e70dfde271c1051c4d93bfcae5c703a21cdfefedb2a8d0a3114fb30f40)
[2016-06-28 13:17:38,075] INFO     Site:1CQTfY..6AXf - js/datatables/buttons.print.min.js (SHA512: 4d3cbad372d6cd0b16583610c417ba0ce86ab6d0ad34efb9da953afd9983babe)
[2016-06-28 13:17:38,075] INFO     Site:1CQTfY..6AXf - js/datatables/fixedHeader.bootstrap.min.css (SHA512: 537ea44e443bda6cc8f2239a964ebad065d14874e8ebf3d9a0ce66a4f27ffba9)
[2016-06-28 13:17:38,075] INFO     Site:1CQTfY..6AXf - js/datatables/buttons.bootstrap.min.css (SHA512: 170cf3d4e6b03874935be70a1cbaca0ef07481e8334b1e9769f8c0ea71d0751d)
[2016-06-28 13:17:38,076] INFO     Site:1CQTfY..6AXf - js/datatables/json/scroller-demo.json (SHA512: 1fad974eb2ea68e603df942cf37714022de13943e5b11e657e37dd2bb6175f78)
[2016-06-28 13:17:38,077] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.stack.js (SHA512: a42fc09ae3958d8489535ad369cfe7ef70315d39c09cc51f2ef3ce354c60e3bc)
[2016-06-28 13:17:38,078] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.resize.js (SHA512: da4db9b7131e8d7e6c441d5b0cf08ac75002ebba7254f635e69784b5b70a29fd)
[2016-06-28 13:17:38,079] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.orderBars.js (SHA512: f2e2f4f01dcf703da3e10acc60e0e8fb2a76ce7e9a1786400a80fecef81dd02f)
[2016-06-28 13:17:38,079] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.pie.js (SHA512: bec1f9334452ba8cb399c16e4ba9122aca38e4aa85ec9ba10e9d5a899a07724e)
[2016-06-28 13:17:38,079] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.spline.js (SHA512: 944dd22816d3076bf623142990cd806ba6932a57dcbe5a9fc47356ddd1e19c57)
[2016-06-28 13:17:38,080] INFO     Site:1CQTfY..6AXf - js/flot/curvedLines.js (SHA512: 13790da98dd98459e91f19cb8a09310bd327d6633c35398f8018646d3f447a0d)
[2016-06-28 13:17:38,080] INFO     Site:1CQTfY..6AXf - js/flot/date.js (SHA512: ad89eeb47e3d3f03c8b1d4389112ab4fc89d7f937fb5bd2164f6198e7f90348a)
[2016-06-28 13:17:38,080] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.time.min.js (SHA512: e96f29b9dc6ab2dc3e8722b04c680cc4a7e5600a9be579149e00e5576f33bcac)
[2016-06-28 13:17:38,080] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.tooltip.min.js (SHA512: f3bc1745ee607605bd6f0c968ccde3f64d4a3fcfabf3ba6d5d764c4ec822020e)
[2016-06-28 13:17:38,081] INFO     Site:1CQTfY..6AXf - js/flot/jquery.flot.js (SHA512: e4008ffe2065ae96c534ea513194a0d5527d5599afc7c42ab543b71e847e5a98)
[2016-06-28 13:17:38,081] INFO     Site:1CQTfY..6AXf - js/pace/pace.min.js (SHA512: 38308eb206ba526cee6eec184848681f26c71e60cc86bc3f64911ce53939df1a)
[2016-06-28 13:17:38,081] INFO     Site:1CQTfY..6AXf - js/shift/hub.balances.js (SHA512: 3670e06f7b246c902a59aabd759728ac7a72654a8419469c359e35d92fb70ec8)
[2016-06-28 13:17:38,081] INFO     Site:1CQTfY..6AXf - js/shift/hub.login.js (SHA512: d6ff8769e892776379c3922587902bfca5853867976fa8f3a6e5f9672612326a)
[2016-06-28 13:17:38,082] INFO     Site:1CQTfY..6AXf - js/shift/hub.contacts.js (SHA512: 0fbdad38fd615649e3ca0b266afe1cdcf66582681260ec03c061a22f25800afc)
[2016-06-28 13:17:38,082] INFO     Site:1CQTfY..6AXf - js/shift/hub.js (SHA512: b3eda005cb1ef48fa2cb9f894e934467a97b16b54fafc366e13fd1428fb870f1)
[2016-06-28 13:17:38,083] INFO     Site:1CQTfY..6AXf - js/shift/hub.server.js (SHA512: ea50207de3921b103bc7fef61f5b8243415bd19213db951af0fd59a4bcce12b5)
[2016-06-28 13:17:38,083] INFO     Site:1CQTfY..6AXf - js/nicescroll/jquery.nicescroll.min.js (SHA512: 2eafc0e7ebf3ade25a067c4d6ffc6381bdaf42af9db01d7a49f63bac88cd3064)
[2016-06-28 13:17:38,084] INFO     Site:1CQTfY..6AXf - fonts/glyphicons-halflings-regular.svg (SHA512: c2e77eab327af1469097c31bc0daf820c066b0222059d8ff0ecebca974b62b75)
[2016-06-28 13:17:38,084] INFO     Site:1CQTfY..6AXf - fonts/glyphicons-halflings-regular.eot (SHA512: efc910c96b9f5c58ea11a84577cf60ae995503b1ee670bb7e7d4a413b7403769)
[2016-06-28 13:17:38,085] INFO     Site:1CQTfY..6AXf - fonts/glyphicons-halflings-regular.ttf (SHA512: 2b066e06506ef20d69698d37cdec552176ef3f64a1151a99a1d02d72d39ce12c)
[2016-06-28 13:17:38,085] INFO     Site:1CQTfY..6AXf - fonts/glyphicons-halflings-regular.woff2 (SHA512: 3811804f56ec3c82f0bef35de0a9250e546a1e357fb59e2784f610d638fec355)
[2016-06-28 13:17:38,085] INFO     Site:1CQTfY..6AXf - fonts/glyphicons-halflings-regular.woff (SHA512: f5366ab255afefe3fe06150e8509e776b5618ff50fe3e0fa8e4d715d645b1e44)
[2016-06-28 13:17:38,086] INFO     Site:1CQTfY..6AXf - fonts/scss/_stacked.scss (SHA512: 25492b5ff68a6d2c8f9ddcebbea75b1f14a7f47d599bea5d75e1f5fabdb5e3d4)
[2016-06-28 13:17:38,086] INFO     Site:1CQTfY..6AXf - fonts/scss/_list.scss (SHA512: d8b110a513c41ba8a00620143aa01b2bca59f21306b64e96cb82e4739ea88bed)
[2016-06-28 13:17:38,086] INFO     Site:1CQTfY..6AXf - fonts/scss/_bordered-pulled.scss (SHA512: 01095953afd37d399f8715168a67a2e60c23623f3ead4eb4360f8800e30cb957)
